Trddt,Agmtcd,Clsprc,Stprc,Opint,Basis,X,Index_num,dt,Spot,Basis_Adj,X_Adj,rf_1m,rf_2m,rf_3m,rf_6m
2016/3/9,IH1606,1978.4,1975.8,2628,-133.519,0,3,100,2111.919,-136.119,-1,1.9979,2.0365,1.9781,2.1111
2016/3/9,IH1609,1913.4,1908,982,-198.519,0,3,194,2111.919,-203.919,-1,1.9979,2.0365,1.9781,2.1111
2016/3/16,IC1603,5565.4,5553.8,11604,2.596,1,2,2,5562.804,-9.004,-1,2.0014,2.0011,1.9803,2.0254
2016/3/16,IC1604,5350.4,5347.2,11364,-212.404,0,2,30,5562.804,-215.604,-1,2.0014,2.0011,1.9803,2.0254
2016/3/16,IC1606,5006,4997,3722,-556.804,0,2,93,5562.804,-565.804,-1,2.0014,2.0011,1.9803,2.0254
2016/3/16,IC1609,4565,4553,3161,-997.804,0,2,187,5562.804,-1009.804,-1,2.0014,2.0011,1.9803,2.0254
2016/3/16,IF1603,3062,3068.8,17790,-28.033,0,1,2,3090.033,-21.233,-1,2.0014,2.0011,1.9803,2.0254
2016/3/16,IF1604,2987.2,2998,17376,-102.833,0,1,30,3090.033,-92.033,-1,2.0014,2.0011,1.9803,2.0254
2016/3/16,IF1606,2886,2890.8,7150,-204.033,0,1,93,3090.033,-199.233,-1,2.0014,2.0011,1.9803,2.0254
2016/3/16,IF1609,2730,2737,3909,-360.033,0,1,187,3090.033,-353.033,-1,2.0014,2.0011,1.9803,2.0254
2016/3/16,IH1603,2105.4,2105.8,8226,-30.728,0,3,2,2136.128,-30.328,-1,2.0014,2.0011,1.9803,2.0254
2016/3/16,IH1604,2063.6,2064.8,7712,-72.528,0,3,30,2136.128,-71.328,-1,2.0014,2.0011,1.9803,2.0254
2016/3/16,IH1606,2008,2009.2,3066,-128.128,0,3,93,2136.128,-126.928,-1,2.0014,2.0011,1.9803,2.0254
2016/3/16,IH1609,1938,1939.2,1068,-198.128,0,3,187,2136.128,-196.928,-1,2.0014,2.0011,1.9803,2.0254
2016/3/23,IC1604,5949.2,5937.8,23020,-169.766,0,2,23,6118.966,-181.166,-1,2.0368,2.0198,2.0196,2.046
2016/3/23,IC1605,5803,5794.4,299,-315.966,0,2,58,6118.966,-324.566,-1,2.0368,2.0198,2.0196,2.046
2016/3/23,IC1606,5687.8,5672.4,4094,-431.166,0,2,86,6118.966,-446.566,-1,2.0368,2.0198,2.0196,2.046
2016/3/23,IC1609,5354.8,5348.6,3770,-764.166,0,2,180,6118.966,-770.366,-1,2.0368,2.0198,2.0196,2.046
2016/3/23,IF1604,3196,3190.2,34932,-40.092,0,1,23,3236.092,-45.892,-1,2.0368,2.0198,2.0196,2.046
2016/3/23,IF1605,3155,3148,354,-81.092,0,1,58,3236.092,-88.092,-1,2.0368,2.0198,2.0196,2.046
2016/3/23,IF1606,3115.6,3112.8,7929,-120.492,0,1,86,3236.092,-123.292,-1,2.0368,2.0198,2.0196,2.046
2016/3/23,IF1609,3021.2,3013,4158,-214.892,0,1,180,3236.092,-223.092,-1,2.0368,2.0198,2.0196,2.046
2016/3/23,IH1604,2160.8,2159,13467,-14.483,0,3,23,2175.283,-16.283,-1,2.0368,2.0198,2.0196,2.046
2016/3/23,IH1605,2141,2138.6,259,-34.283,0,3,58,2175.283,-36.683,-1,2.0368,2.0198,2.0196,2.046
2016/3/23,IH1606,2121.6,2118.6,3392,-53.683,0,3,86,2175.283,-56.683,-1,2.0368,2.0198,2.0196,2.046
2016/3/23,IH1609,2066.4,2062.6,1170,-108.883,0,3,180,2175.283,-112.683,-1,2.0368,2.0198,2.0196,2.046
2016/3/30,IC1604,6020.8,5990.4,22100,-116.703,0,2,16,6137.503,-147.103,-1,2.0947,2.0051,2.0012,2.0665
2016/3/30,IC1605,5844.4,5804.6,1101,-293.103,0,2,51,6137.503,-332.903,-1,2.0947,2.0051,2.0012,2.0665
2016/3/30,IC1606,5680,5641.6,4249,-457.503,0,2,79,6137.503,-495.903,-1,2.0947,2.0051,2.0012,2.0665
2016/3/30,IC1609,5278.4,5261.2,3907,-859.103,0,2,173,6137.503,-876.303,-1,2.0947,2.0051,2.0012,2.0665
2016/3/30,IF1604,3190,3185.2,34696,-26.275,0,1,16,3216.275,-31.075,-1,2.0947,2.0051,2.0012,2.0665
2016/3/30,IF1605,3136.2,3135.8,948,-80.075,0,1,51,3216.275,-80.475,-1,2.0947,2.0051,2.0012,2.0665
2016/3/30,IF1606,3093.6,3085.4,7736,-122.675,0,1,79,3216.275,-130.875,-1,2.0947,2.0051,2.0012,2.0665
2016/3/30,IF1609,2977.8,2970.4,4137,-238.475,0,1,173,3216.275,-245.875,-1,2.0947,2.0051,2.0012,2.0665
2016/3/30,IH1604,2154.6,2152.2,13655,-2.93,0,3,16,2157.53,-5.33,-1,2.0947,2.0051,2.0012,2.0665
2016/3/30,IH1605,2135,2131.8,751,-22.53,0,3,51,2157.53,-25.73,-1,2.0947,2.0051,2.0012,2.0665
2016/3/30,IH1606,2111,2106.2,3363,-46.53,0,3,79,2157.53,-51.33,-1,2.0947,2.0051,2.0012,2.0665
2016/3/30,IH1609,2049,2044.8,1215,-108.53,0,3,173,2157.53,-112.73,-1,2.0947,2.0051,2.0012,2.0665
2016/4/6,IC1604,6223.4,6212.2,20581,-100.034,0,2,9,6323.434,-111.234,-1,1.975,2.0237,2.0487,2.0746
2016/4/6,IC1605,6048,6036.4,3050,-275.434,0,2,44,6323.434,-287.034,-1,1.975,2.0237,2.0487,2.0746
2016/4/6,IC1606,5863.6,5850.6,4315,-459.834,0,2,72,6323.434,-472.834,-1,1.975,2.0237,2.0487,2.0746
2016/4/6,IC1609,5434.4,5421.8,3705,-889.034,0,2,166,6323.434,-901.634,-1,1.975,2.0237,2.0487,2.0746
2016/4/6,IF1604,3239.4,3235.4,35149,-18.128,0,1,9,3257.528,-22.128,-1,1.975,2.0237,2.0487,2.0746
2016/4/6,IF1605,3193.8,3189.8,2142,-63.728,0,1,44,3257.528,-67.728,-1,1.975,2.0237,2.0487,2.0746
2016/4/6,IF1606,3139,3136.2,7852,-118.528,0,1,72,3257.528,-121.328,-1,1.975,2.0237,2.0487,2.0746
2016/4/6,IF1609,3015,3008,4083,-242.528,0,1,166,3257.528,-249.528,-1,1.975,2.0237,2.0487,2.0746
2016/4/6,IH1604,2164.2,2164.8,13052,-3.837,0,3,9,2168.037,-3.237,-1,1.975,2.0237,2.0487,2.0746
2016/4/6,IH1605,2145.2,2146.2,2094,-22.837,0,3,44,2168.037,-21.837,-1,1.975,2.0237,2.0487,2.0746
2016/4/6,IH1606,2124.2,2125.8,3441,-43.837,0,3,72,2168.037,-42.237,-1,1.975,2.0237,2.0487,2.0746
2016/4/6,IH1609,2067.2,2066.6,1243,-100.837,0,3,166,2168.037,-101.437,-1,1.975,2.0237,2.0487,2.0746
2016/4/13,IC1604,6306,6355.8,11554,-38.226,0,2,2,6344.226,11.574,1,2.0148,2.0854,2.1257,2.1483
2016/4/13,IC1605,6131.2,6183.2,11180,-213.026,0,2,37,6344.226,-161.026,-1,2.0148,2.0854,2.1257,2.1483
2016/4/13,IC1606,5966,6020.4,4690,-378.226,0,2,65,6344.226,-323.826,-1,2.0148,2.0854,2.1257,2.1483
2016/4/13,IC1609,5566.6,5599.2,3892,-777.626,0,2,159,6344.226,-745.026,-1,2.0148,2.0854,2.1257,2.1483
2016/4/13,IF1604,3251.6,3272.2,17754,-9.783,0,1,2,3261.383,10.817,1,2.0148,2.0854,2.1257,2.1483
2016/4/13,IF1605,3213.8,3232,17681,-47.583,0,1,37,3261.383,-29.383,-1,2.0148,2.0854,2.1257,2.1483
2016/4/13,IF1606,3181.4,3190.6,9403,-79.983,0,1,65,3261.383,-70.783,-1,2.0148,2.0854,2.1257,2.1483
2016/4/13,IF1609,3052,3068,4102,-209.383,0,1,159,3261.383,-193.383,-1,2.0148,2.0854,2.1257,2.1483
2016/4/13,IH1604,2169,2181.4,7879,-2.315,0,3,2,2171.315,10.085,1,2.0148,2.0854,2.1257,2.1483
2016/4/13,IH1605,2157.4,2170.4,7359,-13.915,0,3,37,2171.315,-0.915,-1,2.0148,2.0854,2.1257,2.1483
2016/4/13,IH1606,2144.4,2153.4,3886,-26.915,0,3,65,2171.315,-17.915,-1,2.0148,2.0854,2.1257,2.1483
2016/4/13,IH1609,2095.4,2102.2,1258,-75.915,0,3,159,2171.315,-69.115,-1,2.0148,2.0854,2.1257,2.1483
2016/4/20,IC1605,5791.2,5800.4,22380,-231.013,0,2,30,6022.213,-221.813,-1,2.025,2.1012,2.1016,2.1815
2016/4/20,IC1606,5611.4,5625.8,5465,-410.813,0,2,58,6022.213,-396.413,-1,2.025,2.1012,2.1016,2.1815
2016/4/20,IC1609,5175.8,5197.2,4261,-846.413,0,2,152,6022.213,-825.013,-1,2.025,2.1012,2.1016,2.1815
2016/4/20,IC1612,4910,4892.6,539,-1112.213,0,2,240,6022.213,-1129.613,-1,2.025,2.1012,2.1016,2.1815
2016/4/20,IF1605,3114.8,3110.2,32793,-66.226,0,1,30,3181.026,-70.826,-1,2.025,2.1012,2.1016,2.1815
2016/4/20,IF1606,3070.6,3061.4,10040,-110.426,0,1,58,3181.026,-119.626,-1,2.025,2.1012,2.1016,2.1815
2016/4/20,IF1609,2958.8,2949,4087,-222.226,0,1,152,3181.026,-232.026,-1,2.025,2.1012,2.1016,2.1815
2016/4/20,IF1612,2880,2871,360,-301.026,0,1,240,3181.026,-310.026,-1,2.025,2.1012,2.1016,2.1815
2016/4/20,IH1605,2123,2115.8,12588,-31.886,0,3,30,2154.886,-39.086,-1,2.025,2.1012,2.1016,2.1815
2016/4/20,IH1606,2100.2,2096.2,4287,-54.686,0,3,58,2154.886,-58.686,-1,2.025,2.1012,2.1016,2.1815
2016/4/20,IH1609,2062.2,2055.2,1611,-92.686,0,3,152,2154.886,-99.686,-1,2.025,2.1012,2.1016,2.1815
2016/4/20,IH1612,2037.6,2025.8,161,-117.286,0,3,240,2154.886,-129.086,-1,2.025,2.1012,2.1016,2.1815
2016/4/27,IC1605,5865.8,5854,23047,-150.899,0,2,23,6016.699,-162.699,-1,2.1491,2.1455,2.1775,2.2357
2016/4/27,IC1606,5699.2,5691,5511,-317.499,0,2,51,6016.699,-325.699,-1,2.1491,2.1455,2.1775,2.2357
2016/4/27,IC1609,5284.4,5276.8,4257,-732.299,0,2,145,6016.699,-739.899,-1,2.1491,2.1455,2.1775,2.2357
2016/4/27,IC1612,4954.4,4943.6,918,-1062.299,0,2,233,6016.699,-1073.099,-1,2.1491,2.1455,2.1775,2.2357
2016/4/27,IF1605,3125.8,3126.4,31568,-40.116,0,1,23,3165.916,-39.516,-1,2.1491,2.1455,2.1775,2.2357
2016/4/27,IF1606,3086.8,3086,9902,-79.116,0,1,51,3165.916,-79.916,-1,2.1491,2.1455,2.1775,2.2357
2016/4/27,IF1609,2972,2973.6,3899,-193.916,0,1,145,3165.916,-192.316,-1,2.1491,2.1455,2.1775,2.2357
2016/4/27,IF1612,2898.4,2899.8,586,-267.516,0,1,233,3165.916,-266.116,-1,2.1491,2.1455,2.1775,2.2357
2016/4/27,IH1605,2131.6,2133,12628,-13.78,0,3,23,2145.38,-12.38,-1,2.1491,2.1455,2.1775,2.2357
2016/4/27,IH1606,2113.6,2114.6,4063,-31.78,0,3,51,2145.38,-30.78,-1,2.1491,2.1455,2.1775,2.2357
2016/4/27,IH1609,2069,2067.2,1815,-76.38,0,3,145,2145.38,-78.18,-1,2.1491,2.1455,2.1775,2.2357
2016/4/27,IH1612,2045.6,2044.6,285,-99.78,0,3,233,2145.38,-100.78,-1,2.1491,2.1455,2.1775,2.2357
2016/5/4,IC1605,6062.8,6073,23406,-106.983,0,2,16,6169.783,-96.783,-1,2.1497,2.1758,2.198,2.2526
2016/5/4,IC1606,5913.4,5923.4,6131,-256.383,0,2,44,6169.783,-246.383,-1,2.1497,2.1758,2.198,2.2526
2016/5/4,IC1609,5523.8,5531.8,4289,-645.983,0,2,138,6169.783,-637.983,-1,2.1497,2.1758,2.198,2.2526
2016/5/4,IC1612,5170,5175.2,1285,-999.783,0,2,226,6169.783,-994.583,-1,2.1497,2.1758,2.198,2.2526
2016/5/4,IF1605,3188.2,3187.4,31414,-21.261,0,1,16,3209.461,-22.061,-1,2.1497,2.1758,2.198,2.2526
2016/5/4,IF1606,3143.8,3145.2,10452,-65.661,0,1,44,3209.461,-64.261,-1,2.1497,2.1758,2.198,2.2526
2016/5/4,IF1609,3030.4,3031.2,3945,-179.061,0,1,138,3209.461,-178.261,-1,2.1497,2.1758,2.198,2.2526
2016/5/4,IF1612,2949.2,2951.2,742,-260.261,0,1,226,3209.461,-258.261,-1,2.1497,2.1758,2.198,2.2526
2016/5/4,IH1605,2149.2,2147.2,12122,-3.734,0,3,16,2152.934,-5.734,-1,2.1497,2.1758,2.198,2.2526
2016/5/4,IH1606,2126.2,2126.8,4277,-26.734,0,3,44,2152.934,-26.134,-1,2.1497,2.1758,2.198,2.2526
2016/5/4,IH1609,2080.4,2079.2,1898,-72.534,0,3,138,2152.934,-73.734,-1,2.1497,2.1758,2.198,2.2526
2016/5/4,IH1612,2054,2056,354,-98.934,0,3,226,2152.934,-96.934,-1,2.1497,2.1758,2.198,2.2526
2016/5/11,IC1605,5640.4,5677.2,20300,-83.01,0,2,9,5723.41,-46.21,-1,2.1179,2.1946,2.2107,2.2329
2016/5/11,IC1606,5479,5514.2,9038,-244.41,0,2,37,5723.41,-209.21,-1,2.1179,2.1946,2.2107,2.2329
2016/5/11,IC1609,5127.4,5166.2,4295,-596.01,0,2,131,5723.41,-557.21,-1,2.1179,2.1946,2.2107,2.2329
2016/5/11,IC1612,4844,4866.2,1968,-879.41,0,2,219,5723.41,-857.21,-1,2.1179,2.1946,2.2107,2.2329
2016/5/11,IF1605,3052.4,3060.6,27133,-30.409,0,1,9,3082.809,-22.209,-1,2.1179,2.1946,2.2107,2.2329
2016/5/11,IF1606,3006,3014.4,12911,-76.809,0,1,37,3082.809,-68.409,-1,2.1179,2.1946,2.2107,2.2329
2016/5/11,IF1609,2896,2905.8,4156,-186.809,0,1,131,3082.809,-177.009,-1,2.1179,2.1946,2.2107,2.2329
2016/5/11,IF1612,2818.4,2824.4,920,-264.409,0,1,219,3082.809,-258.409,-1,2.1179,2.1946,2.2107,2.2329
2016/5/11,IH1605,2070.8,2074.2,11022,-7.613,0,3,9,2078.413,-4.213,-1,2.1179,2.1946,2.2107,2.2329
2016/5/11,IH1606,2047.8,2049.4,5132,-30.613,0,3,37,2078.413,-29.013,-1,2.1179,2.1946,2.2107,2.2329
2016/5/11,IH1609,1995.6,2000.4,1962,-82.813,0,3,131,2078.413,-78.013,-1,2.1179,2.1946,2.2107,2.2329
2016/5/11,IH1612,1972.2,1975.8,510,-106.213,0,3,219,2078.413,-102.613,-1,2.1179,2.1946,2.2107,2.2329
2016/5/18,IC1605,5632.8,5604,10121,1.607,1,2,2,5631.193,-27.193,-1,2.0463,2.199,2.2106,2.2203
2016/5/18,IC1606,5460.2,5438.4,18207,-170.993,0,2,30,5631.193,-192.793,-1,2.0463,2.199,2.2106,2.2203
2016/5/18,IC1609,5117.8,5081.4,4700,-513.393,0,2,124,5631.193,-549.793,-1,2.0463,2.199,2.2106,2.2203
2016/5/18,IC1612,4836.6,4806,2323,-794.593,0,2,212,5631.193,-825.193,-1,2.0463,2.199,2.2106,2.2203
2016/5/18,IF1605,3058.6,3048.8,12735,-9.436,0,1,2,3068.036,-19.236,-1,2.0463,2.199,2.2106,2.2203
2016/5/18,IF1606,3019,3008.4,25476,-49.036,0,1,30,3068.036,-59.636,-1,2.0463,2.199,2.2106,2.2203
2016/5/18,IF1609,2914,2902.6,4078,-154.036,0,1,124,3068.036,-165.436,-1,2.0463,2.199,2.2106,2.2203
2016/5/18,IF1612,2840.4,2832.2,986,-227.636,0,1,212,3068.036,-235.836,-1,2.0463,2.199,2.2106,2.2203
2016/5/18,IH1605,2068.8,2063,5082,-9.959,0,3,2,2078.759,-15.759,-1,2.0463,2.199,2.2106,2.2203
2016/5/18,IH1606,2049,2042.8,10350,-29.759,0,3,30,2078.759,-35.959,-1,2.0463,2.199,2.2106,2.2203
2016/5/18,IH1609,1993,1984.6,2396,-85.759,0,3,124,2078.759,-94.159,-1,2.0463,2.199,2.2106,2.2203
2016/5/18,IH1612,1958.6,1959,625,-120.159,0,3,212,2078.759,-119.759,-1,2.0463,2.199,2.2106,2.2203
2016/5/25,IC1606,5556,5572.2,26991,-159.183,0,2,23,5715.183,-142.983,-1,2.0846,2.1618,2.181,2.2089
2016/5/25,IC1607,5421.4,5440,722,-293.783,0,2,51,5715.183,-275.183,-1,2.0846,2.1618,2.181,2.2089
2016/5/25,IC1609,5218.8,5230.8,4672,-496.383,0,2,117,5715.183,-484.383,-1,2.0846,2.1618,2.181,2.2089
2016/5/25,IC1612,4970,4977,2508,-745.183,0,2,205,5715.183,-738.183,-1,2.0846,2.1618,2.181,2.2089
2016/5/25,IF1606,3021.6,3024.2,35442,-37.626,0,1,23,3059.226,-35.026,-1,2.0846,2.1618,2.181,2.2089
2016/5/25,IF1607,2985,2984.2,498,-74.226,0,1,51,3059.226,-75.026,-1,2.0846,2.1618,2.181,2.2089
2016/5/25,IF1609,2916.8,2917.2,4271,-142.426,0,1,117,3059.226,-142.026,-1,2.0846,2.1618,2.181,2.2089
2016/5/25,IF1612,2856.2,2854.8,1095,-203.026,0,1,205,3059.226,-204.426,-1,2.0846,2.1618,2.181,2.2089
2016/5/25,IH1606,2057,2058.6,13548,-14.907,0,3,23,2071.907,-13.307,-1,2.0846,2.1618,2.181,2.2089
2016/5/25,IH1607,2033.8,2033.8,348,-38.107,0,3,51,2071.907,-38.107,-1,2.0846,2.1618,2.181,2.2089
2016/5/25,IH1609,1995.6,1994.2,2765,-76.307,0,3,117,2071.907,-77.707,-1,2.0846,2.1618,2.181,2.2089
2016/5/25,IH1612,1961,1961,705,-110.907,0,3,205,2071.907,-110.907,-1,2.0846,2.1618,2.181,2.2089
2016/6/1,IC1606,5899.8,5923.4,25970,-73.98,0,2,16,5973.78,-50.38,-1,2.1258,2.199,2.1902,2.216
2016/6/1,IC1607,5824.6,5848.6,2081,-149.18,0,2,44,5973.78,-125.18,-1,2.1258,2.199,2.1902,2.216
2016/6/1,IC1609,5701.2,5728,4625,-272.58,0,2,110,5973.78,-245.78,-1,2.1258,2.199,2.1902,2.216
2016/6/1,IC1612,5510,5537.4,2622,-463.78,0,2,198,5973.78,-436.38,-1,2.1258,2.199,2.1902,2.216
2016/6/1,IF1606,3131.8,3135.8,34309,-28.747,0,1,16,3160.547,-24.747,-1,2.1258,2.199,2.1902,2.216
2016/6/1,IF1607,3099.2,3105,1652,-61.347,0,1,44,3160.547,-55.547,-1,2.1258,2.199,2.1902,2.216
2016/6/1,IF1609,3064.2,3066.6,4551,-96.347,0,1,110,3160.547,-93.947,-1,2.1258,2.199,2.1902,2.216
2016/6/1,IF1612,3025.8,3024.2,1380,-134.747,0,1,198,3160.547,-136.347,-1,2.1258,2.199,2.1902,2.216
2016/6/1,IH1606,2126.4,2130.2,12837,-12.563,0,3,16,2138.963,-8.763,-1,2.1258,2.199,2.1902,2.216
2016/6/1,IH1607,2105.2,2109,1409,-33.763,0,3,44,2138.963,-29.963,-1,2.1258,2.199,2.1902,2.216
2016/6/1,IH1609,2083.2,2087.2,2727,-55.763,0,3,110,2138.963,-51.763,-1,2.1258,2.199,2.1902,2.216
2016/6/1,IH1612,2060.6,2063.4,798,-78.363,0,3,198,2138.963,-75.563,-1,2.1258,2.199,2.1902,2.216
2016/6/8,IC1606,5995.8,6001.6,21343,-28.078,0,2,9,6023.878,-22.278,-1,2.0951,2.1469,2.1935,2.2357
2016/6/8,IC1607,5899.8,5902.8,3946,-124.078,0,2,37,6023.878,-121.078,-1,2.0951,2.1469,2.1935,2.2357
2016/6/8,IC1609,5736.8,5740.4,4409,-287.078,0,2,103,6023.878,-283.478,-1,2.0951,2.1469,2.1935,2.2357
2016/6/8,IC1612,5539.4,5543.4,3135,-484.478,0,2,191,6023.878,-480.478,-1,2.0951,2.1469,2.1935,2.2357
2016/6/8,IF1606,3148,3151,28926,-15.986,0,1,9,3163.986,-12.986,-1,2.0951,2.1469,2.1935,2.2357
2016/6/8,IF1607,3107.8,3112.6,4860,-56.186,0,1,37,3163.986,-51.386,-1,2.0951,2.1469,2.1935,2.2357
2016/6/8,IF1609,3057.8,3060.8,4850,-106.186,0,1,103,3163.986,-103.186,-1,2.0951,2.1469,2.1935,2.2357
2016/6/8,IF1612,3002.2,3008.2,1542,-161.786,0,1,191,3163.986,-155.786,-1,2.0951,2.1469,2.1935,2.2357
2016/6/8,IH1606,2127.4,2126.8,10957,-5.563,0,3,9,2132.963,-6.163,-1,2.0951,2.1469,2.1935,2.2357
2016/6/8,IH1607,2100.8,2101.2,2943,-32.163,0,3,37,2132.963,-31.763,-1,2.0951,2.1469,2.1935,2.2357
2016/6/8,IH1609,2074.8,2075.4,2918,-58.163,0,3,103,2132.963,-57.563,-1,2.0951,2.1469,2.1935,2.2357
2016/6/8,IH1612,2048.8,2048.2,844,-84.163,0,3,191,2132.963,-84.763,-1,2.0951,2.1469,2.1935,2.2357
2016/6/15,IC1606,5920,5931.4,12836,-32.846,0,2,2,5952.846,-21.446,-1,2.0823,2.1493,2.2135,2.2782
2016/6/15,IC1607,5827,5834,11429,-125.846,0,2,30,5952.846,-118.846,-1,2.0823,2.1493,2.2135,2.2782
2016/6/15,IC1609,5627.6,5638.2,4408,-325.246,0,2,96,5952.846,-314.646,-1,2.0823,2.1493,2.2135,2.2782
2016/6/15,IC1612,5428.2,5426.6,3407,-524.646,0,2,184,5952.846,-526.246,-1,2.0823,2.1493,2.2135,2.2782
2016/6/15,IF1606,3100,3103.6,14862,-16.368,0,1,2,3116.368,-12.768,-1,2.0823,2.1493,2.2135,2.2782
2016/6/15,IF1607,3053.6,3059.2,16765,-62.768,0,1,30,3116.368,-57.168,-1,2.0823,2.1493,2.2135,2.2782
2016/6/15,IF1609,2996.4,3001.8,5360,-119.968,0,1,96,3116.368,-114.568,-1,2.0823,2.1493,2.2135,2.2782
2016/6/15,IF1612,2940,2947.8,1789,-176.368,0,1,184,3116.368,-168.568,-1,2.0823,2.1493,2.2135,2.2782
2016/6/15,IH1606,2092.6,2097.2,5724,-14.031,0,3,2,2106.631,-9.431,-1,2.0823,2.1493,2.2135,2.2782
2016/6/15,IH1607,2063.8,2067.8,7400,-42.831,0,3,30,2106.631,-38.831,-1,2.0823,2.1493,2.2135,2.2782
2016/6/15,IH1609,2036.2,2038.8,3228,-70.431,0,3,96,2106.631,-67.831,-1,2.0823,2.1493,2.2135,2.2782
2016/6/15,IH1612,2007,2012,903,-99.631,0,3,184,2106.631,-94.631,-1,2.0823,2.1493,2.2135,2.2782
2016/6/22,IC1607,5922,5883.2,22533,-86.886,0,2,23,6008.886,-125.686,-1,2.1353,2.17,2.1815,2.2261
2016/6/22,IC1608,5813,5780.6,360,-195.886,0,2,58,6008.886,-228.286,-1,2.1353,2.17,2.1815,2.2261
2016/6/22,IC1609,5730.6,5687,4637,-278.286,0,2,89,6008.886,-321.886,-1,2.1353,2.17,2.1815,2.2261
2016/6/22,IC1612,5497.2,5465.4,3797,-511.686,0,2,177,6008.886,-543.486,-1,2.1353,2.17,2.1815,2.2261
2016/6/22,IF1607,3076,3069.4,29340,-57.961,0,1,23,3133.961,-64.561,-1,2.1353,2.17,2.1815,2.2261
2016/6/22,IF1608,3036.2,3031.4,847,-97.761,0,1,58,3133.961,-102.561,-1,2.1353,2.17,2.1815,2.2261
2016/6/22,IF1609,3004,2996.6,6261,-129.961,0,1,89,3133.961,-137.361,-1,2.1353,2.17,2.1815,2.2261
2016/6/22,IF1612,2942,2933.4,1954,-191.961,0,1,177,3133.961,-200.561,-1,2.1353,2.17,2.1815,2.2261
2016/6/22,IH1607,2080,2079.2,11464,-35.769,0,3,23,2115.769,-36.569,-1,2.1353,2.17,2.1815,2.2261
2016/6/22,IH1608,2064.2,2062.4,318,-51.569,0,3,58,2115.769,-53.369,-1,2.1353,2.17,2.1815,2.2261
2016/6/22,IH1609,2050.4,2048.6,3527,-65.369,0,3,89,2115.769,-67.169,-1,2.1353,2.17,2.1815,2.2261
2016/6/22,IH1612,2019,2018.4,1021,-96.769,0,3,177,2115.769,-97.369,-1,2.1353,2.17,2.1815,2.2261
2016/6/29,IC1607,6050.4,6042.8,23962,-69.802,0,2,16,6120.202,-77.402,-1,2.1265,2.1259,2.187,2.267
2016/6/29,IC1608,5958.2,5945.2,944,-162.002,0,2,51,6120.202,-175.002,-1,2.1265,2.1259,2.187,2.267
2016/6/29,IC1609,5886.4,5878,4717,-233.802,0,2,82,6120.202,-242.202,-1,2.1265,2.1259,2.187,2.267
2016/6/29,IC1612,5685.2,5673.8,3836,-435.002,0,2,170,6120.202,-446.402,-1,2.1265,2.1259,2.187,2.267
2016/6/29,IF1607,3111,3101.4,30627,-40.39,0,1,16,3151.39,-49.99,-1,2.1265,2.1259,2.187,2.267
2016/6/29,IF1608,3074,3065,1528,-77.39,0,1,51,3151.39,-86.39,-1,2.1265,2.1259,2.187,2.267
2016/6/29,IF1609,3044.6,3035,6479,-106.79,0,1,82,3151.39,-116.39,-1,2.1265,2.1259,2.187,2.267
2016/6/29,IF1612,2979.8,2972,2030,-171.59,0,1,170,3151.39,-179.39,-1,2.1265,2.1259,2.187,2.267
2016/6/29,IH1607,2099.8,2094.2,12603,-23.17,0,3,16,2122.97,-28.77,-1,2.1265,2.1259,2.187,2.267
2016/6/29,IH1608,2084.2,2077,548,-38.77,0,3,51,2122.97,-45.97,-1,2.1265,2.1259,2.187,2.267
2016/6/29,IH1609,2067,2061.8,3372,-55.97,0,3,82,2122.97,-61.17,-1,2.1265,2.1259,2.187,2.267
2016/6/29,IH1612,2035.8,2032.4,1063,-87.17,0,3,170,2122.97,-90.57,-1,2.1265,2.1259,2.187,2.267
2016/7/6,IC1607,6226.6,6223.4,23183,-70.797,0,2,9,6297.397,-73.997,-1,2.044,2.1356,2.227,2.2545
2016/7/6,IC1608,6126.6,6121.8,2306,-170.797,0,2,44,6297.397,-175.597,-1,2.044,2.1356,2.227,2.2545
2016/7/6,IC1609,6027.6,6025.6,4729,-269.797,0,2,75,6297.397,-271.797,-1,2.044,2.1356,2.227,2.2545
2016/7/6,IC1612,5830.4,5829.8,3883,-466.997,0,2,163,6297.397,-467.597,-1,2.044,2.1356,2.227,2.2545
2016/7/6,IF1607,3184.2,3177.8,30189,-32.604,0,1,9,3216.804,-39.004,-1,2.044,2.1356,2.227,2.2545
2016/7/6,IF1608,3159.4,3136.4,3072,-57.404,0,1,44,3216.804,-80.404,-1,2.044,2.1356,2.227,2.2545
2016/7/6,IF1609,3105.8,3101.8,6988,-111.004,0,1,75,3216.804,-115.004,-1,2.044,2.1356,2.227,2.2545
2016/7/6,IF1612,3042.2,3038,2143,-174.604,0,1,163,3216.804,-178.804,-1,2.044,2.1356,2.227,2.2545
2016/7/6,IH1607,2144.2,2142,12427,-22.901,0,3,9,2167.101,-25.101,-1,2.044,2.1356,2.227,2.2545
2016/7/6,IH1608,2126,2124,1631,-41.101,0,3,44,2167.101,-43.101,-1,2.044,2.1356,2.227,2.2545
2016/7/6,IH1609,2111,2109,3467,-56.101,0,3,75,2167.101,-58.101,-1,2.044,2.1356,2.227,2.2545
2016/7/6,IH1612,2079.4,2075,1106,-87.701,0,3,163,2167.101,-92.101,-1,2.044,2.1356,2.227,2.2545
2016/7/13,IC1607,6416.4,6415.4,12400,-30.163,0,2,2,6446.563,-31.163,-1,2.1985,2.1436,2.2152,2.2208
